year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,pctWhiteNH
2016,CALIFORNIA,CA,MERCED,06047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,37317,70789,20220315,TOTAL,31.900403842169254
2016,CALIFORNIA,CA,MODOC,06049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,877,3788,20220315,TOTAL,78.9696469130704
2016,CALIFORNIA,CA,MONO,06051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2773,5276,20220315,TOTAL,68.20870299957753
2016,CALIFORNIA,CA,MONTEREY,06053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89088,133408,20220315,TOTAL,32.871388749015196
2016,CALIFORNIA,CA,NAPA,06055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39199,61372,20220315,TOTAL,56.39269071832595
2016,CALIFORNIA,CA,NEVADA,06057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,26053,54935,20220315,TOTAL,86.5467174274027
2016,CALIFORNIA,CA,ORANGE,06059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,609961,1197521,20220315,TOTAL,44.132777805830244
2016,CALIFORNIA,CA,PLACER,06061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,73509,182839,20220315,TOTAL,76.13939018230242
2016,CALIFORNIA,CA,PLUMAS,06063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3459,9676,20220315,TOTAL,85.04523416804119
2016,CALIFORNIA,CA,RIVERSIDE,06065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,373695,751391,20220315,TOTAL,39.689976576068865
2016,CALIFORNIA,CA,SACRAMENTO,06067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,326023,559330,20220315,TOTAL,48.43331068489443
2016,CALIFORNIA,CA,SAN BENITO,06069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12521,21924,20220315,TOTAL,38.27462049250032
2016,CALIFORNIA,CA,SAN BERNARDINO,06071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,340833,653983,20220315,TOTAL,33.29376329715361
2016,CALIFORNIA,CA,SAN DIEGO,06073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,735476,1306400,20220315,TOTAL,48.4618841454806
2016,CALIFORNIA,CA,SAN FRANCISCO,06075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,345084,405792,20220315,TOTAL,41.90714511912672
2016,CALIFORNIA,CA,SAN JOAQUIN,06077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121124,224166,20220315,TOTAL,35.884553761385426
2016,CALIFORNIA,CA,SAN LUIS OBISPO,06079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,67107,135009,20220315,TOTAL,71.09410058708559
2016,CALIFORNIA,CA,SAN MATEO,06081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,237882,314384,20220315,TOTAL,42.2588318479618
2016,CALIFORNIA,CA,SANTA BARBARA,06083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,107142,176786,20220315,TOTAL,47.91799856096439
2016,CALIFORNIA,CA,SANTA CLARA,06085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,511684,703709,20220315,TOTAL,35.18714758632767
2016,CALIFORNIA,CA,SANTA CRUZ,06087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,95249,128821,20220315,TOTAL,59.60660411156253
2016,CALIFORNIA,CA,SHASTA,06089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22301,80053,20220315,TOTAL,82.40691106684798
2016,CALIFORNIA,CA,SIERRA,06091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,1830,20220315,TOTAL,88.11728395061729
2016,CALIFORNIA,CA,SISKIYOU,06093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7234,20492,20220315,TOTAL,79.47216035634744
2016,CALIFORNIA,CA,SOLANO,06095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,102360,166113,20220315,TOTAL,40.79604397305876
2016,CALIFORNIA,CA,SONOMA,06097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,160435,231253,20220315,TOTAL,66.13795212842906
2016,CALIFORNIA,CA,STANISLAUS,06099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,81647,172146,20220315,TOTAL,46.73371522763012
2016,CALIFORNIA,CA,SUTTER,06101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13076,33523,20220315,TOTAL,50.436471494769734
2016,CALIFORNIA,CA,TEHAMA,06103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6809,23908,20220315,TOTAL,71.8576178245592
2016,CALIFORNIA,CA,TRINITY,06105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2214,5686,20220315,TOTAL,83.5485274916582
2016,CALIFORNIA,CA,TULARE,06107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,47585,112334,20220315,TOTAL,32.55129709913858
2016,CALIFORNIA,CA,TUOLUMNE,06109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9123,25529,20220315,TOTAL,81.86579969294681
2016,CALIFORNIA,CA,VENTURA,06111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,194402,351726,20220315,TOTAL,48.68932781744114
2016,CALIFORNIA,CA,YOLO,06113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,54752,82090,20220315,TOTAL,49.908139945929534
2016,CALIFORNIA,CA,YUBA,06115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7910,22998,20220315,TOTAL,58.784561014482705
2016,COLORADO,CO,ADAMS,08001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,96558,193665,20220315,TOTAL,53.20842476160714
2016,COLORADO,CO,ALAMOSA,08003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3189,6939,20220315,TOTAL,49.640660407899
2016,COLORADO,CO,ARAPAHOE,08005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,159885,303046,20220315,TOTAL,63.24215082788027
2016,COLORADO,CO,ARCHULETA,08007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2500,7339,20220315,TOTAL,78.16948030453491
2016,COLORADO,CO,BACA,08009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,283,2153,20220315,TOTAL,87.72439281942978
2016,COLORADO,CO,BENT,08011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,590,1927,20220315,TOTAL,58.962917371903366
2016,COLORADO,CO,BOULDER,08013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,132334,188142,20220315,TOTAL,79.35070798833543
2016,COLORADO,CO,BROOMFIELD,08014,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19731,37689,20220315,TOTAL,79.36803306554062
2016,COLORADO,CO,CHAFFEE,08015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4888,11250,20220315,TOTAL,86.56858891571677
2016,COLORADO,CO,CHEYENNE,08017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,132,1102,20220315,TOTAL,88.0718954248366
2016,COLORADO,CO,CLEAR CREEK,08019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2729,5866,20220315,TOTAL,92.11047535211267
2016,COLORADO,CO,CONEJOS,08021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1771,4022,20220315,TOTAL,41.7999031007752
2016,COLORADO,CO,COSTILLA,08023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1125,1848,20220315,TOTAL,30.817253121452893
2016,COLORADO,CO,CROWLEY,08025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,339,1527,20220315,TOTAL,57.856774858320456
2016,COLORADO,CO,CUSTER,08027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,797,3066,20220315,TOTAL,91.98589894242069
2016,COLORADO,CO,DELTA,08029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4087,16790,20220315,TOTAL,82.983329025588
2016,COLORADO,CO,DENVER,08031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,244551,331852,20220315,TOTAL,52.1549325344326
2016,COLORADO,CO,DOLORES,08033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,242,1255,20220315,TOTAL,90.93992248062015
2016,COLORADO,CO,DOUGLAS,08035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,68657,187499,20220315,TOTAL,85.22831170195995
2016,COLORADO,CO,EAGLE,08037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14099,25223,20220315,TOTAL,67.25482307412304
2016,COLORADO,CO,ELBERT,08039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3134,15978,20220315,TOTAL,90.98587888763753
2016,COLORADO,CO,EL PASO,08041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,108010,318967,20220315,TOTAL,71.98676443883053
2016,COLORADO,CO,FREMONT,08043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5297,21973,20220315,TOTAL,80.40107637109175
2016,COLORADO,CO,GARFIELD,08045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,11271,26470,20220315,TOTAL,68.77937186330666
2016,COLORADO,CO,GILPIN,08047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1634,3576,20220315,TOTAL,90.9207866201066
2016,COLORADO,CO,GRAND,08049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3358,8588,20220315,TOTAL,89.69211075928047
2016,COLORADO,CO,GUNNISON,08051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5128,9412,20220315,TOTAL,89.12816496998173
2016,COLORADO,CO,HINSDALE,08053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,197,589,20220315,TOTAL,93.23843416370107
2016,COLORADO,CO,HUERFANO,08055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1633,3783,20220315,TOTAL,61.85367307405751
2016,COLORADO,CO,JACKSON,08057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,171,861,20220315,TOTAL,87.44619799139168
2016,COLORADO,CO,JEFFERSON,08059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,160776,328882,20220315,TOTAL,79.9112512931607
2016,COLORADO,CO,KIOWA,08061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,91,855,20220315,TOTAL,93.27610872675251
2016,COLORADO,CO,KIT CARSON,08063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,536,3702,20220315,TOTAL,76.42079806529625
2016,COLORADO,CO,LAKE,08065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1616,3199,20220315,TOTAL,58.16689466484269
2016,COLORADO,CO,LA PLATA,08067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15525,31150,20220315,TOTAL,80.34635913819301
2016,COLORADO,CO,LARIMER,08069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,93113,195980,20220315,TOTAL,84.4531588959717
2016,COLORADO,CO,LAS ANIMAS,08071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2650,6793,20220315,TOTAL,54.1626362287999
2016,COLORADO,CO,LINCOLN,08073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,409,2436,20220315,TOTAL,79.47686116700201
2016,COLORADO,CO,LOGAN,08075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1851,9722,20220315,TOTAL,78.18045708749834
2016,COLORADO,CO,MESA,08077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21729,77653,20220315,TOTAL,83.11171390988461
2016,COLORADO,CO,MINERAL,08079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,237,652,20220315,TOTAL,95.2247191011236
2016,COLORADO,CO,MOFFAT,08081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,874,6525,20220315,TOTAL,82.72562522653135
2016,COLORADO,CO,MONTEZUMA,08083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3973,12858,20220315,TOTAL,75.06559624045428
2016,COLORADO,CO,MONTROSE,08085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5466,21186,20220315,TOTAL,77.50024227153794
2016,COLORADO,CO,MORGAN,08087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3151,11960,20220315,TOTAL,61.68542917006996
2016,COLORADO,CO,OTERO,08089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2943,8452,20220315,TOTAL,56.497265147894424
2016,COLORADO,CO,OURAY,08091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1697,3310,20220315,TOTAL,93.39495040577096
2016,COLORADO,CO,PARK,08093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3421,10417,20220315,TOTAL,91.5833641861039
2016,COLORADO,CO,PHILLIPS,08095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,436,2332,20220315,TOTAL,79.37865826204413
2016,COLORADO,CO,PITKIN,08097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7333,10523,20220315,TOTAL,87.864473991136
2016,COLORADO,CO,PROWERS,08099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1186,5016,20220315,TOTAL,62.72806947653573
2016,COLORADO,CO,PUEBLO,08101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,35875,78646,20220315,TOTAL,54.10057650113477
2016,COLORADO,CO,RIO BLANCO,08103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,436,3450,20220315,TOTAL,86.34863486348635
2016,COLORADO,CO,RIO GRANDE,08105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2001,5534,20220315,TOTAL,55.082623935903854
2016,COLORADO,CO,ROUTT,08107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7600,13986,20220315,TOTAL,90.64613552256583
2016,COLORADO,CO,SAGUACHE,08109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1417,2835,20220315,TOTAL,56.41781270464964
2016,COLORADO,CO,SAN JUAN,08111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,265,506,20220315,TOTAL,85.12160228898426
2016,COLORADO,CO,SAN MIGUEL,08113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2975,4329,20220315,TOTAL,88.51746161163202
2016,COLORADO,CO,SEDGWICK,08115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,267,1364,20220315,TOTAL,85.58217738545608
2016,COLORADO,CO,SUMMIT,08117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9557,16174,20220315,TOTAL,82.72486961491748
2016,COLORADO,CO,TELLER,08119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3603,14444,20220315,TOTAL,90.5695931477516
2016,COLORADO,CO,WASHINGTON,08121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,296,2733,20220315,TOTAL,89.44744495222268
2016,COLORADO,CO,WELD,08123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,46519,135428,20220315,TOTAL,67.5672896272125
2016,COLORADO,CO,YUMA,08125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,726,4791,20220315,TOTAL,77.90500846360649
2016,CONNECTICUT,CT,FAIRFIELD,09001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,243852,421209,20220315,TOTAL,66.17548092392366
2016,CONNECTICUT,CT,HARTFORD,09003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,240403,406864,20220315,TOTAL,66.13800231316289
2016,CONNECTICUT,CT,LITCHFIELD,09005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39775,97442,20220315,TOTAL,91.29981519215278
2016,CONNECTICUT,CT,MIDDLESEX,09007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,45357,88624,20220315,TOTAL,86.39996137038557
2016,CONNECTICUT,CT,NEW HAVEN,09009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,205609,379006,20220315,TOTAL,67.52458326424936
2016,CONNECTICUT,CT,NEW LONDON,09011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62278,123528,20220315,TOTAL,78.30727408731823
2016,CONNECTICUT,CT,TOLLAND,09013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,38506,77424,20220315,TOTAL,87.48976691488039
2016,CONNECTICUT,CT,WINDHAM,09015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21792,50823,20220315,TOTAL,85.40041206471443
2016,DELAWARE,DE,KENT,10001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33351,74598,20220315,TOTAL,65.23997289138069
2016,DELAWARE,DE,NEW CASTLE,10003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,162919,262391,20220315,TOTAL,61.624687313711405
2016,DELAWARE,DE,SUSSEX,10005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39333,106008,20220315,TOTAL,75.59156965685155
2016,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,11001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,282830,311268,20220315,TOTAL,34.81070193427873
2016,FLORIDA,FL,ALACHUA,12001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,75820,128571,20220315,TOTAL,63.664812239221135
2016,FLORIDA,FL,BAKER,12003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2112,12634,20220315,TOTAL,82.4377650746819
2016,FLORIDA,FL,BAY,12005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21797,87453,20220315,TOTAL,79.2350697652382
2016,FLORIDA,FL,BRADFORD,12007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2924,12098,20220315,TOTAL,73.86395511921458
2016,FLORIDA,FL,BREVARD,12009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,119679,314752,20220315,TOTAL,77.56433850593328
2016,FLORIDA,FL,BROWARD,12011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,553320,831951,20220315,TOTAL,43.52335666959944
2016,FLORIDA,FL,CALHOUN,12013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1241,6081,20220315,TOTAL,77.65470085470085
2016,FLORIDA,FL,CHARLOTTE,12015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33445,96374,20220315,TOTAL,86.029329032742
2016,FLORIDA,FL,CITRUS,12017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22789,79700,20220315,TOTAL,89.60109320569826
2016,FLORIDA,FL,CLAY,12019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,27822,106483,20220315,TOTAL,77.15243758677599
2016,FLORIDA,FL,COLLIER,12021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,61085,170789,20220315,TOTAL,65.67429708882807
2016,FLORIDA,FL,COLUMBIA,12023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7601,28707,20220315,TOTAL,74.74345115576551
2016,FLORIDA,FL,DESOTO,12027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3781,10818,20220315,TOTAL,56.075382938443006
2016,FLORIDA,FL,DIXIE,12029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1270,7202,20220315,TOTAL,86.5911582024114
2016,FLORIDA,FL,DUVAL,12031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,205704,432695,20220315,TOTAL,56.559866614676324
2016,FLORIDA,FL,ESCAMBIA,12033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,57461,152469,20220315,TOTAL,66.15874658539946
2016,FLORIDA,FL,FLAGLER,12035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22026,57503,20220315,TOTAL,76.13693362313995
2016,FLORIDA,FL,FRANKLIN,12037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1744,6015,20220315,TOTAL,79.55667157329638
2016,FLORIDA,FL,GADSDEN,12039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15020,22113,20220315,TOTAL,33.05740585052491
2016,FLORIDA,FL,GILCHRIST,12041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1458,8420,20220315,TOTAL,87.85642599917351
2016,FLORIDA,FL,GLADES,12043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1271,4353,20220315,TOTAL,61.681154920832036
2016,FLORIDA,FL,GULF,12045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1720,7293,20220315,TOTAL,74.89756036058753
2016,FLORIDA,FL,HAMILTON,12047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1904,5460,20220315,TOTAL,54.89560105412528
2016,FLORIDA,FL,HARDEE,12049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2149,7583,20220315,TOTAL,48.01485701922037
2016,FLORIDA,FL,HENDRY,12051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4615,11115,20220315,TOTAL,34.87480838017373
2016,FLORIDA,FL,HERNANDO,12053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31795,93796,20220315,TOTAL,82.09783653011378
2016,FLORIDA,FL,HIGHLANDS,12055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14937,45686,20220315,TOTAL,70.66183467292936
2016,FLORIDA,FL,HILLSBOROUGH,12057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,307896,597660,20220315,TOTAL,53.73828734504477
2016,FLORIDA,FL,HOLMES,12059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,853,8514,20220315,TOTAL,88.93461133135946
2016,FLORIDA,FL,INDIAN RIVER,12061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,29043,80009,20220315,TOTAL,77.36111513605935
2016,FLORIDA,FL,JACKSON,12063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6397,21041,20220315,TOTAL,66.56012543722109
2016,FLORIDA,FL,JEFFERSON,12065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3541,7645,20220315,TOTAL,58.72230878666757
2016,FLORIDA,FL,LAFAYETTE,12067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,518,3392,20220315,TOTAL,70.64261555806088
2016,FLORIDA,FL,LAKE,12069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62838,170462,20220315,TOTAL,74.52062265192626
2016,FLORIDA,FL,LEE,12071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,124908,326420,20220315,TOTAL,70.95679381466626
2016,FLORIDA,FL,LEON,12073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,92068,152132,20220315,TOTAL,59.343272096323965
2016,FLORIDA,FL,LEVY,12075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5101,19395,20220315,TOTAL,80.77743192568809
2016,FLORIDA,FL,LIBERTY,12077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,651,3296,20220315,TOTAL,73.62821279139271
2016,FLORIDA,FL,MADISON,12079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3526,8505,20220315,TOTAL,55.04577611319185
2016,FLORIDA,FL,MANATEE,12081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,71224,178958,20220315,TOTAL,73.39708146317136
2016,FLORIDA,FL,MARION,12083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62041,174700,20220315,TOTAL,73.99259880832363
2016,FLORIDA,FL,MARTIN,12085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30185,85792,20220315,TOTAL,80.32641233477767
2016,FLORIDA,FL,MIAMI-DADE,12086,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,624146,980204,20220315,TOTAL,15.36394899126154
2016,FLORIDA,FL,MONROE,12087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,18971,42478,20220315,TOTAL,71.26693118073608
2016,FLORIDA,FL,NASSAU,12089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10869,46607,20220315,TOTAL,87.85497994925935
2016,FLORIDA,FL,OKALOOSA,12091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,23780,100855,20220315,TOTAL,77.14769220559445
2016,FLORIDA,FL,OKEECHOBEE,12093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3959,13653,20220315,TOTAL,65.65156515651566
2016,FLORIDA,FL,ORANGE,12095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,329894,546275,20220315,TOTAL,45.96633727647484
2016,FLORIDA,FL,OSCEOLA,12097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,85458,140206,20220315,TOTAL,40.30444572640825
2016,FLORIDA,FL,PALM BEACH,12099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,374673,662332,20220315,TOTAL,60.11291278006626
2016,FLORIDA,FL,PASCO,12101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,90142,241139,20220315,TOTAL,80.1035943851585
2016,FLORIDA,FL,PINELLAS,12103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,233701,492403,20220315,TOTAL,76.89620333819946
2016,FLORIDA,FL,POLK,12105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,117433,284314,20220315,TOTAL,64.5693785864357
2016,FLORIDA,FL,PUTNAM,12107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10094,33117,20220315,TOTAL,72.59023183260717
2016,FLORIDA,FL,ST. JOHNS,12109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,43099,136514,20220315,TOTAL,85.34774441035788
2016,FLORIDA,FL,ST. LUCIE,12111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,66881,140847,20220315,TOTAL,61.209047154494954
2016,FLORIDA,FL,SANTA ROSA,12113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,18464,87745,20220315,TOTAL,85.03950532463071
2016,FLORIDA,FL,SARASOTA,12115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,97870,229063,20220315,TOTAL,84.8543146887057
2016,FLORIDA,FL,SEMINOLE,12117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,105914,224896,20220315,TOTAL,66.34493917931104
2016,FLORIDA,FL,SUMTER,12119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22638,76665,20220315,TOTAL,82.7852708199529
2016,FLORIDA,FL,SUWANNEE,12121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3964,18694,20220315,TOTAL,77.73579456571443
2016,FLORIDA,FL,TAYLOR,12123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2152,9290,20220315,TOTAL,73.03057155516171
2016,FLORIDA,FL,UNION,12125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1014,5694,20220315,TOTAL,71.599613775346
2016,FLORIDA,FL,VOLUSIA,12127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,109091,260869,20220315,TOTAL,75.41190433346205
2016,FLORIDA,FL,WAKULLA,12129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4348,15351,20220315,TOTAL,79.51650636859891
2016,FLORIDA,FL,WALTON,12131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6876,33637,20220315,TOTAL,85.12799084352234
2016,FLORIDA,FL,WASHINGTON,12133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2264,11156,20220315,TOTAL,78.53068766066839
2016,GEORGIA,GA,APPLING,13001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1434,7012,20220315,TOTAL,70.48694889230094
2016,GEORGIA,GA,ATKINSON,13003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,697,2610,20220315,TOTAL,57.026865671641794
2016,GEORGIA,GA,BACON,13005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,608,4020,20220315,TOTAL,75.98233597692862
2016,GEORGIA,GA,BAKER,13007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,650,1440,20220315,TOTAL,47.580411474934806
2016,GEORGIA,GA,BALDWIN,13009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7970,16116,20220315,TOTAL,54.03324584426946
